ObjectID,Session_Name,Timestamp,Latitude,Longitude,Temperature,PM1,PM10,PM2.5,Humidity
1873,lakeshore_trail_2,2024-03-16T18:48:17.000,42.00550184,-87.65902667,63,0,0,0,27
1874,lakeshore_trail_2,2024-03-16T18:48:18.000,42.00550197,-87.65900932,63,0,0,0,27
1875,lakeshore_trail_2,2024-03-16T18:48:19.000,42.00550214,-87.65898893,63,0,0,0,27
1876,lakeshore_trail_2,2024-03-16T18:48:20.000,42.00550228,-87.65897278,63,0,0,0,27
1877,lakeshore_trail_2,2024-03-16T18:48:21.000,42.0055024,-87.65895794,63,0,0,0,27
1878,lakeshore_trail_2,2024-03-16T18:48:22.000,42.0055025,-87.65894618,63,0,0,0,27
1879,lakeshore_trail_2,2024-03-16T18:48:23.000,42.00550257,-87.65893718,63,0,0,0,27
1880,lakeshore_trail_2,2024-03-16T18:48:24.000,42.00550269,-87.65892323,63,0,0,0,27
1881,lakeshore_trail_2,2024-03-16T18:48:25.000,42.0055028,-87.65891021,63,0,0,0,27
1882,lakeshore_trail_2,2024-03-16T18:48:26.000,42.00550294,-87.65889384,63,0,0,0,27
1883,lakeshore_trail_2,2024-03-16T18:48:27.000,42.00550311,-87.65887282,63,0,0,0,27
1884,lakeshore_trail_2,2024-03-16T18:48:28.000,42.00550328,-87.65885271,63,0,0,0,27
1885,lakeshore_trail_2,2024-03-16T18:48:29.000,42.00550338,-87.65884028,63,0,0,0,27
1886,lakeshore_trail_2,2024-03-16T18:48:30.000,42.0055035,-87.65882582,63,0,0,0,27
1887,lakeshore_trail_2,2024-03-16T18:48:31.000,42.00550369,-87.65880361,63,0,0,0,27
1888,lakeshore_trail_2,2024-03-16T18:48:32.000,42.00550382,-87.65878831,63,0,0,0,27
1889,lakeshore_trail_2,2024-03-16T18:48:33.000,42.00550394,-87.65877362,63,0,0,0,27
1890,lakeshore_trail_2,2024-03-16T18:48:34.000,42.0055041,-87.65875448,63,0,0,0,27
1891,lakeshore_trail_2,2024-03-16T18:48:35.000,42.0055041,-87.65875462,63,0,0,0,26
1892,lakeshore_trail_2,2024-03-16T18:48:36.000,42.00550421,-87.65874131,63,0,0,0,26
1893,lakeshore_trail_2,2024-03-16T18:48:37.000,42.00550424,-87.65873769,63,0,0,0,26
1894,lakeshore_trail_2,2024-03-16T18:48:38.000,42.00550449,-87.65870745,63,1,1,1,26
1895,lakeshore_trail_2,2024-03-16T18:48:39.000,42.00550464,-87.65868944,63,1,1,1,26
1896,lakeshore_trail_2,2024-03-16T18:48:40.000,42.00550479,-87.65867251,63,1,1,1,26
1897,lakeshore_trail_2,2024-03-16T18:48:41.000,42.00550492,-87.65865647,63,1,1,1,26
1898,lakeshore_trail_2,2024-03-16T18:48:42.000,42.0055051,-87.65863479,63,1,1,1,26
1899,lakeshore_trail_2,2024-03-16T18:48:43.000,42.00550529,-87.65861254,63,1,1,1,26
1900,lakeshore_trail_2,2024-03-16T18:48:44.000,42.00550539,-87.65860049,63,1,1,1,26
1901,lakeshore_trail_2,2024-03-16T18:48:45.000,42.00550555,-87.65858105,63,1,1,1,26
1902,lakeshore_trail_2,2024-03-16T18:48:46.000,42.00550572,-87.65856089,63,0,0,0,26
1903,lakeshore_trail_2,2024-03-16T18:48:47.000,42.00550583,-87.65854752,63,0,0,0,26
1904,lakeshore_trail_2,2024-03-16T18:48:48.000,42.00550591,-87.65853778,63,0,0,0,26
1905,lakeshore_trail_2,2024-03-16T18:48:49.000,42.00550602,-87.65852473,63,0,0,0,26
1906,lakeshore_trail_2,2024-03-16T18:48:50.000,42.00550613,-87.65851135,63,0,0,0,26
1907,lakeshore_trail_2,2024-03-16T18:48:51.000,42.00550628,-87.65849362,63,0,0,0,26
1908,lakeshore_trail_2,2024-03-16T18:48:52.000,42.00550634,-87.65848647,63,0,0,0,26
1909,lakeshore_trail_2,2024-03-16T18:48:53.000,42.00550646,-87.65847256,63,0,0,0,26
1910,lakeshore_trail_2,2024-03-16T18:48:54.000,42.00550651,-87.65846636,63,0,0,0,26
1911,lakeshore_trail_2,2024-03-16T18:48:55.000,42.00551072,-87.6584621,63,0,0,0,26
1912,lakeshore_trail_2,2024-03-16T18:48:56.000,42.00551686,-87.65846076,63,0,0,0,26
1913,lakeshore_trail_2,2024-03-16T18:48:57.000,42.00552777,-87.65844405,63,0,0,0,27
1914,lakeshore_trail_2,2024-03-16T18:48:58.000,42.00554312,-87.65843014,63,0,0,0,27
1915,lakeshore_trail_2,2024-03-16T18:48:59.000,42.00555682,-87.65840901,63,0,0,0,27
1916,lakeshore_trail_2,2024-03-16T18:49:00.000,42.00557465,-87.6584048,63,0,0,0,27
1917,lakeshore_trail_2,2024-03-16T18:49:01.000,42.00558317,-87.65838825,63,0,0,0,27
1918,lakeshore_trail_2,2024-03-16T18:49:02.000,42.00558879,-87.65837944,63,0,0,0,27
1919,lakeshore_trail_2,2024-03-16T18:49:03.000,42.00559946,-87.65837187,63,0,0,0,27
1920,lakeshore_trail_2,2024-03-16T18:49:04.000,42.00560809,-87.65836935,63,0,0,0,27
1921,lakeshore_trail_2,2024-03-16T18:49:05.000,42.00561827,-87.6583604,63,0,0,0,27
1922,lakeshore_trail_2,2024-03-16T18:49:06.000,42.00563703,-87.65835902,63,0,0,0,27
1923,lakeshore_trail_2,2024-03-16T18:49:07.000,42.00563706,-87.6583585,63,0,0,0,27
1924,lakeshore_trail_2,2024-03-16T18:49:08.000,42.00563716,-87.65834611,63,0,0,0,27
1925,lakeshore_trail_2,2024-03-16T18:49:09.000,42.00563733,-87.65832628,63,0,0,0,27
1926,lakeshore_trail_2,2024-03-16T18:49:10.000,42.00563743,-87.65831455,63,0,0,0,27
1927,lakeshore_trail_2,2024-03-16T18:49:11.000,42.00563754,-87.65830071,63,0,0,0,27
1928,lakeshore_trail_2,2024-03-16T18:49:12.000,42.00563761,-87.65829267,63,0,0,0,27
1929,lakeshore_trail_2,2024-03-16T18:49:13.000,42.0056377,-87.65828171,63,0,0,0,27
1930,lakeshore_trail_2,2024-03-16T18:49:14.000,42.0056378,-87.65827048,63,0,0,0,27
1931,lakeshore_trail_2,2024-03-16T18:49:15.000,42.00563798,-87.65824869,63,0,0,0,27
1932,lakeshore_trail_2,2024-03-16T18:49:16.000,42.0056381,-87.65823456,63,0,0,0,27
1933,lakeshore_trail_2,2024-03-16T18:49:17.000,42.00563816,-87.65822755,63,0,0,0,27
1934,lakeshore_trail_2,2024-03-16T18:49:18.000,42.00563826,-87.65821566,63,0,0,0,27
1935,lakeshore_trail_2,2024-03-16T18:49:19.000,42.00563841,-87.65819767,63,0,0,0,27
1936,lakeshore_trail_2,2024-03-16T18:49:20.000,42.0056385,-87.65818655,63,0,0,0,27
1937,lakeshore_trail_2,2024-03-16T18:49:21.000,42.00563851,-87.65818542,63,0,0,0,27
1938,lakeshore_trail_2,2024-03-16T18:49:22.000,42.00564792,-87.65819149,63,0,0,0,27
1939,lakeshore_trail_2,2024-03-16T18:49:23.000,42.0056603,-87.65818696,63,0,0,0,27
1940,lakeshore_trail_2,2024-03-16T18:49:24.000,42.00567455,-87.65818855,63,0,0,0,27
1941,lakeshore_trail_2,2024-03-16T18:49:25.000,42.00568891,-87.6581878,63,0,0,0,27
1942,lakeshore_trail_2,2024-03-16T18:49:26.000,42.00570492,-87.65817469,63,0,0,0,27
1943,lakeshore_trail_2,2024-03-16T18:49:27.000,42.00572641,-87.65816634,63,0,0,0,27
1944,lakeshore_trail_2,2024-03-16T18:49:28.000,42.00574824,-87.65816289,63,0,0,0,27
1945,lakeshore_trail_2,2024-03-16T18:49:29.000,42.00577098,-87.65814852,63,0,0,0,27
1946,lakeshore_trail_2,2024-03-16T18:49:30.000,42.00579381,-87.65813268,63,0,0,0,27
1947,lakeshore_trail_2,2024-03-16T18:49:31.000,42.00582509,-87.65812552,63,0,0,0,27
1948,lakeshore_trail_2,2024-03-16T18:49:32.000,42.0058264,-87.65810757,63,1,1,1,27
1949,lakeshore_trail_2,2024-03-16T18:49:33.000,42.00583033,-87.65811021,63,1,1,1,27
1950,lakeshore_trail_2,2024-03-16T18:49:34.000,42.00583195,-87.65811142,63,0,0,0,27
1951,lakeshore_trail_2,2024-03-16T18:49:35.000,42.00583628,-87.65812079,63,0,0,0,27
1952,lakeshore_trail_2,2024-03-16T18:49:36.000,42.00583516,-87.65812321,63,1,1,1,27
1953,lakeshore_trail_2,2024-03-16T18:49:37.000,42.00585025,-87.65815001,63,1,1,1,27
1954,lakeshore_trail_2,2024-03-16T18:49:38.000,42.00584879,-87.6581588,62,1,1,1,27
1955,lakeshore_trail_2,2024-03-16T18:49:39.000,42.00584443,-87.65816857,62,1,1,1,27
1956,lakeshore_trail_2,2024-03-16T18:49:40.000,42.00585594,-87.65814259,62,1,1,1,27
1957,lakeshore_trail_2,2024-03-16T18:49:41.000,42.00587077,-87.65811965,62,1,1,1,27
1958,lakeshore_trail_2,2024-03-16T18:49:42.000,42.00588812,-87.65809499,62,1,1,1,27
1959,lakeshore_trail_2,2024-03-16T18:49:43.000,42.00590056,-87.65806229,62,0,0,0,27
1960,lakeshore_trail_2,2024-03-16T18:49:44.000,42.00592358,-87.65803603,62,0,0,0,27
1961,lakeshore_trail_2,2024-03-16T18:49:45.000,42.00596504,-87.65798867,62,0,0,0,27
1962,lakeshore_trail_2,2024-03-16T18:49:46.000,42.00596233,-87.65795834,62,0,0,0,27
1963,lakeshore_trail_2,2024-03-16T18:49:47.000,42.0059634,-87.65796157,62,0,0,0,27
1964,lakeshore_trail_2,2024-03-16T18:49:48.000,42.00597248,-87.65795205,62,0,0,0,27
1965,lakeshore_trail_2,2024-03-16T18:49:49.000,42.00598148,-87.65795508,62,0,0,0,27
1966,lakeshore_trail_2,2024-03-16T18:49:50.000,42.00599817,-87.65794361,62,0,0,0,27
1967,lakeshore_trail_2,2024-03-16T18:49:51.000,42.00600574,-87.6579327,62,0,0,0,27
1968,lakeshore_trail_2,2024-03-16T18:49:52.000,42.00601259,-87.65792286,62,0,0,0,27
1969,lakeshore_trail_2,2024-03-16T18:49:53.000,42.0060219,-87.65791053,62,0,0,0,27
1970,lakeshore_trail_2,2024-03-16T18:49:54.000,42.00602791,-87.65789858,62,0,0,0,27
1971,lakeshore_trail_2,2024-03-16T18:49:55.000,42.0060372,-87.65788967,62,0,0,0,27
1972,lakeshore_trail_2,2024-03-16T18:49:56.000,42.00604488,-87.65787514,62,0,0,0,27
1973,lakeshore_trail_2,2024-03-16T18:49:57.000,42.00605156,-87.65785365,62,0,0,0,27
1974,lakeshore_trail_2,2024-03-16T18:49:58.000,42.00605906,-87.65784599,62,0,0,0,27
1975,lakeshore_trail_2,2024-03-16T18:49:59.000,42.00606575,-87.65783767,62,0,0,0,27
1976,lakeshore_trail_2,2024-03-16T18:50:00.000,42.00606789,-87.65783736,62,0,0,0,27
1977,lakeshore_trail_2,2024-03-16T18:50:01.000,42.00607381,-87.65782533,62,0,0,0,27
1978,lakeshore_trail_2,2024-03-16T18:50:02.000,42.00608348,-87.65780847,62,0,0,0,27
1979,lakeshore_trail_2,2024-03-16T18:50:03.000,42.00608789,-87.65779288,62,0,0,0,27
1980,lakeshore_trail_2,2024-03-16T18:50:04.000,42.00609142,-87.65778874,62,0,0,0,27
1981,lakeshore_trail_2,2024-03-16T18:50:05.000,42.00609847,-87.6577759,62,0,0,0,27
1982,lakeshore_trail_2,2024-03-16T18:50:06.000,42.00610363,-87.65776412,62,0,0,0,27
1983,lakeshore_trail_2,2024-03-16T18:50:07.000,42.00611364,-87.65774534,62,0,0,0,27
1984,lakeshore_trail_2,2024-03-16T18:50:08.000,42.00613255,-87.65774949,62,0,0,0,27
1985,lakeshore_trail_2,2024-03-16T18:50:09.000,42.00614412,-87.65773959,62,0,0,0,27
1986,lakeshore_trail_2,2024-03-16T18:50:10.000,42.00615184,-87.65773103,62,0,0,0,27
1987,lakeshore_trail_2,2024-03-16T18:50:11.000,42.00616066,-87.65772089,62,0,0,0,27
1988,lakeshore_trail_2,2024-03-16T18:50:12.000,42.00617118,-87.6577116,62,0,0,0,27
1989,lakeshore_trail_2,2024-03-16T18:50:13.000,42.00618774,-87.65771636,62,0,0,0,27
1990,lakeshore_trail_2,2024-03-16T18:50:14.000,42.00619786,-87.65771859,62,0,0,0,27
1991,lakeshore_trail_2,2024-03-16T18:50:15.000,42.00621262,-87.65775728,62,0,0,0,27
1992,lakeshore_trail_2,2024-03-16T18:50:16.000,42.00622378,-87.65775065,62,0,0,0,27
1993,lakeshore_trail_2,2024-03-16T18:50:17.000,42.00623155,-87.65774687,62,0,0,0,27
1994,lakeshore_trail_2,2024-03-16T18:50:18.000,42.00624152,-87.65774162,62,0,0,0,27
1995,lakeshore_trail_2,2024-03-16T18:50:19.000,42.00624604,-87.6577399,62,0,0,0,27
1996,lakeshore_trail_2,2024-03-16T18:50:20.000,42.00624865,-87.65773199,62,0,0,0,27
1997,lakeshore_trail_2,2024-03-16T18:50:21.000,42.00624889,-87.65772676,62,0,0,0,27
1998,lakeshore_trail_2,2024-03-16T18:50:22.000,42.00625291,-87.65771943,62,0,0,0,27
1999,lakeshore_trail_2,2024-03-16T18:50:23.000,42.00624847,-87.65772164,62,0,0,0,27
2000,lakeshore_trail_2,2024-03-16T18:50:24.000,42.00624736,-87.65771925,62,0,0,0,27
2001,lakeshore_trail_2,2024-03-16T18:50:25.000,42.00624386,-87.6577169,62,0,0,0,27
2002,lakeshore_trail_2,2024-03-16T18:50:26.000,42.00624139,-87.65771458,62,0,0,0,27
2003,lakeshore_trail_2,2024-03-16T18:50:27.000,42.00624121,-87.65771225,62,0,0,0,27
2004,lakeshore_trail_2,2024-03-16T18:50:28.000,42.00624133,-87.65771727,62,0,0,0,27
2005,lakeshore_trail_2,2024-03-16T18:50:29.000,42.00625763,-87.65772923,62,0,0,0,27
2006,lakeshore_trail_2,2024-03-16T18:50:30.000,42.00628055,-87.6577308,62,0,0,0,27
2007,lakeshore_trail_2,2024-03-16T18:50:31.000,42.0062885,-87.6577244,62,0,0,0,27
2008,lakeshore_trail_2,2024-03-16T18:50:32.000,42.00629513,-87.65771581,62,0,0,0,27
2009,lakeshore_trail_2,2024-03-16T18:50:33.000,42.00629197,-87.65770339,62,0,0,0,27
2010,lakeshore_trail_2,2024-03-16T18:50:34.000,42.00628476,-87.65768806,62,0,0,0,27
2011,lakeshore_trail_2,2024-03-16T18:50:35.000,42.00628766,-87.65767525,62,0,0,0,27
2012,lakeshore_trail_2,2024-03-16T18:50:36.000,42.00629936,-87.65765285,62,0,0,0,27
2013,lakeshore_trail_2,2024-03-16T18:50:37.000,42.00629419,-87.65764448,62,0,0,0,27
2014,lakeshore_trail_2,2024-03-16T18:50:38.000,42.00628876,-87.65762711,62,0,0,0,27
2015,lakeshore_trail_2,2024-03-16T18:50:39.000,42.00628869,-87.65761116,62,0,0,0,27
2016,lakeshore_trail_2,2024-03-16T18:50:40.000,42.0062931,-87.65760149,62,0,0,0,27
2017,lakeshore_trail_2,2024-03-16T18:50:41.000,42.00629495,-87.6575809,62,0,0,0,27
2018,lakeshore_trail_2,2024-03-16T18:50:42.000,42.00629184,-87.65755746,62,0,0,0,27
2019,lakeshore_trail_2,2024-03-16T18:50:43.000,42.0062907,-87.65754179,62,0,0,0,27
2020,lakeshore_trail_2,2024-03-16T18:50:44.000,42.00629276,-87.65753068,62,0,0,0,27
2021,lakeshore_trail_2,2024-03-16T18:50:45.000,42.00628956,-87.65750995,62,0,0,0,27
2022,lakeshore_trail_2,2024-03-16T18:50:46.000,42.00629337,-87.65749857,62,0,0,0,27
2023,lakeshore_trail_2,2024-03-16T18:50:47.000,42.00629797,-87.65748283,62,0,0,0,27
2024,lakeshore_trail_2,2024-03-16T18:50:48.000,42.00630432,-87.65746824,62,0,0,0,27
2025,lakeshore_trail_2,2024-03-16T18:50:49.000,42.00630292,-87.65745377,62,0,0,0,27
2026,lakeshore_trail_2,2024-03-16T18:50:50.000,42.00630328,-87.65744044,62,0,0,0,27
2027,lakeshore_trail_2,2024-03-16T18:50:51.000,42.0063052,-87.65742738,62,0,0,0,27
2028,lakeshore_trail_2,2024-03-16T18:50:52.000,42.00630524,-87.65741342,62,0,0,0,27
2029,lakeshore_trail_2,2024-03-16T18:50:53.000,42.00630814,-87.65740031,62,0,0,0,27
2030,lakeshore_trail_2,2024-03-16T18:50:54.000,42.00631167,-87.65738511,62,0,0,0,27
2031,lakeshore_trail_2,2024-03-16T18:50:55.000,42.00631201,-87.65737138,62,0,0,0,27
2032,lakeshore_trail_2,2024-03-16T18:50:56.000,42.0063117,-87.65735706,62,0,0,0,27
2033,lakeshore_trail_2,2024-03-16T18:50:57.000,42.00631144,-87.65734489,62,1,1,1,27
2034,lakeshore_trail_2,2024-03-16T18:50:58.000,42.00631113,-87.6573295,62,1,1,1,27
2035,lakeshore_trail_2,2024-03-16T18:50:59.000,42.00630956,-87.65731743,62,1,1,1,27
2036,lakeshore_trail_2,2024-03-16T18:51:00.000,42.00630966,-87.65730201,62,1,1,1,27
2037,lakeshore_trail_2,2024-03-16T18:51:01.000,42.00631117,-87.65728177,62,1,1,1,27
2038,lakeshore_trail_2,2024-03-16T18:51:02.000,42.00631423,-87.65726313,62,1,1,1,27
2039,lakeshore_trail_2,2024-03-16T18:51:03.000,42.0063137,-87.65725013,62,1,1,1,27
2040,lakeshore_trail_2,2024-03-16T18:51:04.000,42.00631531,-87.65723307,62,1,1,1,27
2041,lakeshore_trail_2,2024-03-16T18:51:05.000,42.00631512,-87.65722228,62,1,1,1,27
2042,lakeshore_trail_2,2024-03-16T18:51:06.000,42.00631626,-87.6572088,62,1,1,1,27
2043,lakeshore_trail_2,2024-03-16T18:51:07.000,42.00631436,-87.65718904,62,0,0,0,27
2044,lakeshore_trail_2,2024-03-16T18:51:08.000,42.00631828,-87.65717755,62,0,0,0,27
2045,lakeshore_trail_2,2024-03-16T18:51:09.000,42.00631941,-87.65716365,62,0,0,0,27
2046,lakeshore_trail_2,2024-03-16T18:51:10.000,42.00632006,-87.65714897,62,0,0,0,27
2047,lakeshore_trail_2,2024-03-16T18:51:11.000,42.00631613,-87.65714697,62,0,0,0,27
2048,lakeshore_trail_2,2024-03-16T18:51:12.000,42.00631705,-87.65713261,62,0,0,0,27
2049,lakeshore_trail_2,2024-03-16T18:51:13.000,42.00631523,-87.65711841,62,0,0,0,27
2050,lakeshore_trail_2,2024-03-16T18:51:14.000,42.00631497,-87.65710575,62,0,0,0,27
2051,lakeshore_trail_2,2024-03-16T18:51:15.000,42.00631517,-87.65709136,62,0,0,0,27
2052,lakeshore_trail_2,2024-03-16T18:51:16.000,42.0063138,-87.65707606,62,0,0,0,27
2053,lakeshore_trail_2,2024-03-16T18:51:17.000,42.00631244,-87.65706823,62,0,0,0,27
2054,lakeshore_trail_2,2024-03-16T18:51:18.000,42.00631056,-87.65707012,62,0,0,0,27
2055,lakeshore_trail_2,2024-03-16T18:51:19.000,42.00631075,-87.65707098,62,0,0,0,27
2056,lakeshore_trail_2,2024-03-16T18:51:20.000,42.00631334,-87.65707031,62,0,0,0,27
2057,lakeshore_trail_2,2024-03-16T18:51:21.000,42.0063131,-87.6570688,62,0,0,0,27
2058,lakeshore_trail_2,2024-03-16T18:51:22.000,42.00631174,-87.65706661,62,0,0,0,27
2059,lakeshore_trail_2,2024-03-16T18:51:23.000,42.00631037,-87.65705963,62,0,0,0,27
2060,lakeshore_trail_2,2024-03-16T18:51:24.000,42.00630659,-87.65704559,62,0,0,0,27
2061,lakeshore_trail_2,2024-03-16T18:51:25.000,42.00631311,-87.6570333,62,0,0,0,27
2062,lakeshore_trail_2,2024-03-16T18:51:26.000,42.00630865,-87.65702393,62,0,0,0,27
2063,lakeshore_trail_2,2024-03-16T18:51:27.000,42.00631011,-87.65701185,62,0,0,0,27
2064,lakeshore_trail_2,2024-03-16T18:51:28.000,42.006312,-87.65700091,62,0,0,0,27
2065,lakeshore_trail_2,2024-03-16T18:51:29.000,42.00631168,-87.65699178,62,0,0,0,27
2066,lakeshore_trail_2,2024-03-16T18:51:30.000,42.00630564,-87.65698224,62,0,0,0,27
2067,lakeshore_trail_2,2024-03-16T18:51:31.000,42.00630407,-87.65696576,62,0,0,0,27
2068,lakeshore_trail_2,2024-03-16T18:51:32.000,42.00630328,-87.65694833,62,0,0,0,27
2069,lakeshore_trail_2,2024-03-16T18:51:33.000,42.00630176,-87.65692702,62,0,0,0,27
2070,lakeshore_trail_2,2024-03-16T18:51:34.000,42.00629987,-87.65691662,62,0,0,0,27
2071,lakeshore_trail_2,2024-03-16T18:51:35.000,42.00629596,-87.65690675,62,0,0,0,27
2072,lakeshore_trail_2,2024-03-16T18:51:36.000,42.00629834,-87.65689283,62,0,0,0,27
2073,lakeshore_trail_2,2024-03-16T18:51:37.000,42.00630007,-87.65687979,62,0,0,0,27
2074,lakeshore_trail_2,2024-03-16T18:51:38.000,42.00630414,-87.65686303,62,0,0,0,27
2075,lakeshore_trail_2,2024-03-16T18:51:39.000,42.00630747,-87.65685467,62,0,0,0,27
2076,lakeshore_trail_2,2024-03-16T18:51:40.000,42.0063074,-87.65683746,62,0,0,0,27
2077,lakeshore_trail_2,2024-03-16T18:51:41.000,42.00630841,-87.65682093,62,0,0,0,27
2078,lakeshore_trail_2,2024-03-16T18:51:42.000,42.00631064,-87.65680771,62,0,0,0,27
2079,lakeshore_trail_2,2024-03-16T18:51:43.000,42.00630914,-87.65679582,62,0,0,0,27
2080,lakeshore_trail_2,2024-03-16T18:51:44.000,42.00630942,-87.6567878,62,0,0,0,27
2081,lakeshore_trail_2,2024-03-16T18:51:45.000,42.00630852,-87.65677362,62,0,0,0,27
2082,lakeshore_trail_2,2024-03-16T18:51:46.000,42.0063075,-87.65675074,62,0,0,0,27
2083,lakeshore_trail_2,2024-03-16T18:51:47.000,42.00630586,-87.65673331,62,0,0,0,27
2084,lakeshore_trail_2,2024-03-16T18:51:48.000,42.00630614,-87.65672262,62,0,0,0,27
2085,lakeshore_trail_2,2024-03-16T18:51:49.000,42.0063056,-87.6567128,62,1,1,1,27
2086,lakeshore_trail_2,2024-03-16T18:51:50.000,42.00630303,-87.65670856,62,1,1,1,27
2087,lakeshore_trail_2,2024-03-16T18:51:51.000,42.00630369,-87.65669833,62,0,0,0,27
2088,lakeshore_trail_2,2024-03-16T18:51:52.000,42.00630314,-87.65667804,62,0,0,0,27
2089,lakeshore_trail_2,2024-03-16T18:51:53.000,42.0063029,-87.65666787,62,0,0,0,27
2090,lakeshore_trail_2,2024-03-16T18:51:54.000,42.00630307,-87.65665415,62,0,0,0,27
2091,lakeshore_trail_2,2024-03-16T18:51:55.000,42.00630177,-87.65663399,62,0,0,0,27
2092,lakeshore_trail_2,2024-03-16T18:51:56.000,42.00630752,-87.65661492,62,0,0,0,27
2093,lakeshore_trail_2,2024-03-16T18:51:57.000,42.00631155,-87.65659568,62,0,0,0,27
2094,lakeshore_trail_2,2024-03-16T18:51:58.000,42.00631529,-87.65658536,62,0,0,0,27
2095,lakeshore_trail_2,2024-03-16T18:51:59.000,42.00631618,-87.65657406,62,0,0,0,27
2096,lakeshore_trail_2,2024-03-16T18:52:00.000,42.00631737,-87.65656169,62,0,0,0,27
2097,lakeshore_trail_2,2024-03-16T18:52:01.000,42.00631789,-87.65654809,62,0,0,0,27
2098,lakeshore_trail_2,2024-03-16T18:52:02.000,42.00631934,-87.65653353,62,0,0,0,27
2099,lakeshore_trail_2,2024-03-16T18:52:03.000,42.00632226,-87.65652321,62,0,0,0,27
2100,lakeshore_trail_2,2024-03-16T18:52:04.000,42.00632504,-87.65651116,62,0,0,0,27
2101,lakeshore_trail_2,2024-03-16T18:52:05.000,42.00632585,-87.65649998,62,0,0,0,27
2102,lakeshore_trail_2,2024-03-16T18:52:06.000,42.00632771,-87.65648855,62,0,0,0,27
2103,lakeshore_trail_2,2024-03-16T18:52:07.000,42.00632672,-87.65648543,62,0,0,0,27
2104,lakeshore_trail_2,2024-03-16T18:52:08.000,42.00632566,-87.65648274,62,0,0,0,27
2105,lakeshore_trail_2,2024-03-16T18:52:09.000,42.0063258,-87.65648383,62,0,0,0,27
2106,lakeshore_trail_2,2024-03-16T18:52:10.000,42.00632672,-87.6564826,62,0,0,0,27
2107,lakeshore_trail_2,2024-03-16T18:52:11.000,42.00632693,-87.6564824,62,0,0,0,27
2108,lakeshore_trail_2,2024-03-16T18:52:12.000,42.00632943,-87.65648088,62,0,0,0,27
2109,lakeshore_trail_2,2024-03-16T18:52:13.000,42.00632868,-87.65648011,62,0,0,0,27
2110,lakeshore_trail_2,2024-03-16T18:52:14.000,42.00632622,-87.65647309,62,0,0,0,27
2111,lakeshore_trail_2,2024-03-16T18:52:15.000,42.00632426,-87.65645803,62,0,0,0,27
2112,lakeshore_trail_2,2024-03-16T18:52:16.000,42.00632293,-87.65644848,62,0,0,0,27
2113,lakeshore_trail_2,2024-03-16T18:52:17.000,42.00632428,-87.6564405,62,0,0,0,27
2114,lakeshore_trail_2,2024-03-16T18:52:18.000,42.00632777,-87.65641458,62,0,0,0,27
2115,lakeshore_trail_2,2024-03-16T18:52:19.000,42.0063289,-87.65640278,62,0,0,0,27
2116,lakeshore_trail_2,2024-03-16T18:52:20.000,42.00633427,-87.65639499,62,0,0,0,27
2117,lakeshore_trail_2,2024-03-16T18:52:21.000,42.00633484,-87.65638137,62,0,0,0,27
2118,lakeshore_trail_2,2024-03-16T18:52:22.000,42.00633538,-87.65637026,62,0,0,0,27
2119,lakeshore_trail_2,2024-03-16T18:52:23.000,42.00633142,-87.65635347,62,0,0,0,27
2120,lakeshore_trail_2,2024-03-16T18:52:24.000,42.00632839,-87.65634231,62,0,0,0,27
2121,lakeshore_trail_2,2024-03-16T18:52:25.000,42.00633237,-87.65633208,62,0,0,0,27
2122,lakeshore_trail_2,2024-03-16T18:52:26.000,42.00632965,-87.65632323,62,0,0,0,27
2123,lakeshore_trail_2,2024-03-16T18:52:27.000,42.00632675,-87.65630695,62,1,1,1,27
2124,lakeshore_trail_2,2024-03-16T18:52:28.000,42.00632206,-87.65629364,62,1,1,1,27
2125,lakeshore_trail_2,2024-03-16T18:52:29.000,42.00632071,-87.65628058,62,1,1,1,27
2126,lakeshore_trail_2,2024-03-16T18:52:30.000,42.00631624,-87.65626123,62,0,0,0,27
2127,lakeshore_trail_2,2024-03-16T18:52:31.000,42.00631406,-87.65624524,62,0,0,0,27
2128,lakeshore_trail_2,2024-03-16T18:52:32.000,42.00631363,-87.65623029,62,0,0,0,27
2129,lakeshore_trail_2,2024-03-16T18:52:33.000,42.00631412,-87.65621723,62,0,0,0,27
2130,lakeshore_trail_2,2024-03-16T18:52:34.000,42.00631617,-87.65619641,62,0,0,0,27
2131,lakeshore_trail_2,2024-03-16T18:52:35.000,42.00631566,-87.65618173,62,0,0,0,27
2132,lakeshore_trail_2,2024-03-16T18:52:36.000,42.0063104,-87.65617454,62,1,1,1,27
2133,lakeshore_trail_2,2024-03-16T18:52:37.000,42.00630648,-87.65615117,62,0,0,0,27
2134,lakeshore_trail_2,2024-03-16T18:52:38.000,42.00630373,-87.65613487,62,0,0,0,27
2135,lakeshore_trail_2,2024-03-16T18:52:39.000,42.00631571,-87.65613589,62,0,0,0,27
2136,lakeshore_trail_2,2024-03-16T18:52:40.000,42.00631412,-87.6561194,62,0,0,0,27
2137,lakeshore_trail_2,2024-03-16T18:52:41.000,42.00631287,-87.65610282,62,0,0,0,27
2138,lakeshore_trail_2,2024-03-16T18:52:42.000,42.00631032,-87.65608658,62,0,0,0,27
2139,lakeshore_trail_2,2024-03-16T18:52:43.000,42.00630898,-87.65607046,62,0,0,0,27
2140,lakeshore_trail_2,2024-03-16T18:52:44.000,42.00631274,-87.65605154,62,0,0,0,27
