ObjectID,Session_Name,Timestamp,Latitude,Longitude,Temperature,PM1,PM10,PM2.5,Humidity
1216,Walk 3/27,2024-03-27T14:34:53.000,41.98597987,-87.65375181,62,1.2,1.2,1.2,21
1217,Walk 3/27,2024-03-27T14:34:58.000,41.98603905,-87.65380907,62,1,1,1,21
1218,Walk 3/27,2024-03-27T14:35:03.000,41.98608001,-87.65384701,62,0.8,0.8,,
1219,Walk 3/27,2024-03-27T14:35:03.000,41.98608982,-87.65385525,,,,0.8,
1220,Walk 3/27,2024-03-27T14:35:03.000,41.98608001,-87.65384701,,,,,21
1221,Walk 3/27,2024-03-27T14:35:08.000,41.98614968,-87.65389244,62,0.25,0.25,0.25,21
1222,Walk 3/27,2024-03-27T14:35:13.000,41.98618013,-87.65390335,62,2,2,2,21
1223,Walk 3/27,2024-03-27T14:35:18.000,41.9862514,-87.65392138,62,2,2,2,
1224,Walk 3/27,2024-03-27T14:35:18.000,41.98624094,-87.6539195,,,,,21
1225,Walk 3/27,2024-03-27T14:35:23.000,41.98631335,-87.6539275,62,2.5,3,2.5,
1226,Walk 3/27,2024-03-27T14:35:23.000,41.98630027,-87.65392653,,,,,21
1227,Walk 3/27,2024-03-27T14:35:28.000,41.98634601,-87.65392992,61.2,2,2,2,21
1228,Walk 3/27,2024-03-27T14:35:33.000,41.9863776,-87.65395032,61,2.4,2.8,2.4,21
1229,Walk 3/27,2024-03-27T14:35:38.000,41.98638915,-87.65392624,61,2.8,3.6,2.8,21
1230,Walk 3/27,2024-03-27T14:35:43.000,41.9864805,-87.65391332,61,2.8,3.6,2.8,21.6
1231,Walk 3/27,2024-03-27T14:35:48.000,41.98657373,-87.65395568,61,2.6,3.2,2.6,22
1232,Walk 3/27,2024-03-27T14:35:53.000,41.98662679,-87.65393368,61,2.8,3.6,2.8,22.2
1233,Walk 3/27,2024-03-27T14:35:58.000,41.98670956,-87.65395688,61,2,2,2,22
1234,Walk 3/27,2024-03-27T14:36:03.000,41.98680707,-87.65401846,61,1.4,1.4,1.4,22
1235,Walk 3/27,2024-03-27T14:36:08.000,41.98691171,-87.65412258,61,1,1,1,22
1236,Walk 3/27,2024-03-27T14:36:13.000,41.98698024,-87.65418592,61,0.6,0.6,0.6,22
1237,Walk 3/27,2024-03-27T14:36:18.000,41.98701755,-87.6542021,61,1.2,1.2,1.2,22
1238,Walk 3/27,2024-03-27T14:36:23.000,41.98706657,-87.65420926,60.8,1.6,1.6,1.6,22
1239,Walk 3/27,2024-03-27T14:36:28.000,41.98712767,-87.65420935,60,1.8,1.8,1.8,21.6
1240,Walk 3/27,2024-03-27T14:36:33.000,41.98722443,-87.654206,60,1,1,1,21
1241,Walk 3/27,2024-03-27T14:36:38.000,41.98731004,-87.65423151,60,2,2,2,21
1242,Walk 3/27,2024-03-27T14:36:43.000,41.98740026,-87.65431129,60,1,1,1,21
1243,Walk 3/27,2024-03-27T14:36:48.000,41.98741348,-87.65431051,60,1,1,1,21.2
1244,Walk 3/27,2024-03-27T14:36:53.000,41.98734481,-87.65423198,60,1,1,1,22
1245,Walk 3/27,2024-03-27T14:36:58.000,41.98728308,-87.65419905,60,0.8,0.8,0.8,22
1246,Walk 3/27,2024-03-27T14:37:03.000,41.9872215,-87.65419373,60,1.6,1.6,1.6,21.8
1247,Walk 3/27,2024-03-27T14:37:08.000,41.98721938,-87.65419362,60,3.2,4,3.8,22
1248,Walk 3/27,2024-03-27T14:37:13.000,41.98722132,-87.65419372,60,5,6,6,22
1249,Walk 3/27,2024-03-27T14:37:18.000,41.98722531,-87.65419397,59.6,2.8,3.6,2.8,22
1250,Walk 3/27,2024-03-27T14:37:23.000,41.98722573,-87.65418185,59.2,2.2,2.4,2.2,22
1251,Walk 3/27,2024-03-27T14:37:28.000,41.98725559,-87.65419587,59,2,2,2,22
1252,Walk 3/27,2024-03-27T14:37:33.000,41.98725634,-87.65419591,59,1.6,1.6,1.6,22
1253,Walk 3/27,2024-03-27T14:37:38.000,41.98726084,-87.65418216,59,1.8,1.8,1.8,22
1254,Walk 3/27,2024-03-27T14:37:43.000,41.98725057,-87.65419555,59,2,2,2,22
1255,Walk 3/27,2024-03-27T14:37:48.000,41.98725057,-87.65419555,59,2,2,2,22
1256,Walk 3/27,2024-03-27T14:37:53.000,41.98725972,-87.654052,59,2,2,2,22
1257,Walk 3/27,2024-03-27T14:37:58.000,41.98726549,-87.65406974,59,1.3333334,1.3333334,1.3333334,22
1258,Walk 3/27,2024-03-27T14:38:03.000,41.9872464,-87.6540512,59,1,1,1,22
1259,Walk 3/27,2024-03-27T14:38:08.000,41.98724184,-87.65404546,59,0.6,0.6,0.6,22
1260,Walk 3/27,2024-03-27T14:38:13.000,41.98724377,-87.65404201,59,1,1,1,22
1261,Walk 3/27,2024-03-27T14:38:18.000,41.98724536,-87.65403604,59,1,1,1,22
1262,Walk 3/27,2024-03-27T14:38:23.000,41.98724496,-87.65402124,59,1.6,1.6,1.6,22
1263,Walk 3/27,2024-03-27T14:38:28.000,41.9872444,-87.65401309,59,2,2,2,22
1264,Walk 3/27,2024-03-27T14:38:33.000,41.9872301,-87.65402012,59,2,2,2,22.5
1265,Walk 3/27,2024-03-27T14:38:38.000,41.98722385,-87.65402301,59,2,2,2,23
1266,Walk 3/27,2024-03-27T14:38:43.000,41.9872252,-87.65402461,59,2,2,2,23
1267,Walk 3/27,2024-03-27T14:38:48.000,41.9872182,-87.6540163,59,1.6,1.6,1.6,23
1268,Walk 3/27,2024-03-27T14:38:53.000,41.987221,-87.65401962,59,2,2,2,23
1269,Walk 3/27,2024-03-27T14:38:58.000,41.98722748,-87.65402313,59,2,,,
1270,Walk 3/27,2024-03-27T14:38:58.000,41.98722593,-87.65402548,,,2,2,
1271,Walk 3/27,2024-03-27T14:38:58.000,41.98722748,-87.65402313,,,,,23
1272,Walk 3/27,2024-03-27T14:39:03.000,41.98723802,-87.65401556,59,2,2,2,23
1273,Walk 3/27,2024-03-27T14:39:08.000,41.98724341,-87.6540074,59,1.4,1.4,1.4,23
1274,Walk 3/27,2024-03-27T14:39:13.000,41.98723621,-87.65402743,59,,,,
1275,Walk 3/27,2024-03-27T14:39:13.000,41.9872288,-87.65402418,,1.6,,,
1276,Walk 3/27,2024-03-27T14:39:13.000,41.98723621,-87.65402743,,,1.6,,
1277,Walk 3/27,2024-03-27T14:39:13.000,41.9872288,-87.65402418,,,,1.6,
1278,Walk 3/27,2024-03-27T14:39:13.000,41.98723621,-87.65402743,,,,,23
1279,Walk 3/27,2024-03-27T14:39:18.000,41.98722434,-87.65402108,59,1.2,1.2,1.2,23
1280,Walk 3/27,2024-03-27T14:39:23.000,41.98721556,-87.65401316,59,1,1,1,
1281,Walk 3/27,2024-03-27T14:39:23.000,41.98721566,-87.65401329,,,,,23
1282,Walk 3/27,2024-03-27T14:39:28.000,41.98721322,-87.65401039,59,,,,
1283,Walk 3/27,2024-03-27T14:39:28.000,41.98721408,-87.65401142,,1.2,,,
1284,Walk 3/27,2024-03-27T14:39:28.000,41.98721322,-87.65401039,,,1.2,1.2,23
1285,Walk 3/27,2024-03-27T14:39:33.000,41.98721991,-87.65401833,59,1.25,1.25,1.25,23
1286,Walk 3/27,2024-03-27T14:39:38.000,41.98721474,-87.65401923,59,1.6666666,1.6666666,1.6666666,23
1287,Walk 3/27,2024-03-27T14:39:43.000,41.98725749,-87.65407229,58.6,2.6,3.2,2.6,23
1288,Walk 3/27,2024-03-27T14:39:48.000,41.98730179,-87.65413544,58,1.6,1.6,1.6,23
1289,Walk 3/27,2024-03-27T14:39:53.000,41.98733964,-87.65421991,58.2,2,2,2,23
1290,Walk 3/27,2024-03-27T14:39:58.000,41.98742384,-87.65424947,58,2,2,2,23
1291,Walk 3/27,2024-03-27T14:40:03.000,41.98742848,-87.65433789,58,2,2,2,23
1292,Walk 3/27,2024-03-27T14:40:08.000,41.98742615,-87.65442134,58,2,2,2,23
1293,Walk 3/27,2024-03-27T14:40:13.000,41.98742331,-87.65452285,58,1.4,1.4,1.4,23
1294,Walk 3/27,2024-03-27T14:40:18.000,41.98742088,-87.65462502,58,1.2,1.2,1.2,23.2
1295,Walk 3/27,2024-03-27T14:40:23.000,41.98741896,-87.65472305,58,1,1,1,24
1296,Walk 3/27,2024-03-27T14:40:28.000,41.98741712,-87.65481731,58,2,2,2,24
1297,Walk 3/27,2024-03-27T14:40:33.000,41.98743022,-87.65495369,58,2,,,
1298,Walk 3/27,2024-03-27T14:40:33.000,41.98741495,-87.65493058,,,2,2,
1299,Walk 3/27,2024-03-27T14:40:33.000,41.98743022,-87.65495369,,,,,23.5
1300,Walk 3/27,2024-03-27T14:40:38.000,41.98736814,-87.6550114,58,1.3333334,1.3333334,1.3333334,23.333334
1301,Walk 3/27,2024-03-27T14:40:43.000,41.98734293,-87.6550956,58,1,1,1,24
1302,Walk 3/27,2024-03-27T14:40:48.000,41.98736094,-87.6551874,58,,,,
1303,Walk 3/27,2024-03-27T14:40:48.000,41.98735545,-87.65517962,,1,,,
1304,Walk 3/27,2024-03-27T14:40:48.000,41.98736094,-87.6551874,,,1,,
1305,Walk 3/27,2024-03-27T14:40:48.000,41.98735545,-87.65517962,,,,1,
1306,Walk 3/27,2024-03-27T14:40:48.000,41.98736094,-87.6551874,,,,,24
1307,Walk 3/27,2024-03-27T14:40:53.000,41.98741581,-87.65517863,58,,,,
1308,Walk 3/27,2024-03-27T14:40:53.000,41.98739233,-87.65517918,,1.5,,,
1309,Walk 3/27,2024-03-27T14:40:53.000,41.98741581,-87.65517863,,,1.5,,
1310,Walk 3/27,2024-03-27T14:40:53.000,41.98739233,-87.65517918,,,,1.5,
1311,Walk 3/27,2024-03-27T14:40:53.000,41.98741581,-87.65517863,,,,,24
1312,Walk 3/27,2024-03-27T14:40:58.000,41.98742864,-87.65513854,58,2,2.5,2,24
1313,Walk 3/27,2024-03-27T14:41:03.000,41.98742897,-87.65511259,58,2.6,3.2,2.6,24
1314,Walk 3/27,2024-03-27T14:41:08.000,41.98749231,-87.65517884,58,2,2,2,24
1315,Walk 3/27,2024-03-27T14:41:13.000,41.98767429,-87.65522412,58,1.6,1.6,1.6,23.4
1316,Walk 3/27,2024-03-27T14:41:18.000,41.98782726,-87.65526032,58,1.8,1.8,1.8,23
1317,Walk 3/27,2024-03-27T14:41:23.000,41.98789923,-87.65525935,58,2,2,2,23
1318,Walk 3/27,2024-03-27T14:41:28.000,41.98794518,-87.65526945,58,2,2,2,23
1319,Walk 3/27,2024-03-27T14:41:33.000,41.98801361,-87.65523869,58,1.6,1.6,1.6,23
1320,Walk 3/27,2024-03-27T14:41:38.000,41.98812357,-87.6552202,58,2,2.4,2,23
1321,Walk 3/27,2024-03-27T14:41:43.000,41.98816965,-87.65521414,58,1,1,1,23
1322,Walk 3/27,2024-03-27T14:41:48.000,41.98824774,-87.65520117,58,1,1,1,23
1323,Walk 3/27,2024-03-27T14:41:53.000,41.98833394,-87.65524995,58,1.2,1.2,1.2,23
1324,Walk 3/27,2024-03-27T14:41:58.000,41.98840716,-87.65528351,58,2,2,2,23
1325,Walk 3/27,2024-03-27T14:42:03.000,41.98846203,-87.65529906,58,2.8,3.6,2.8,23
1326,Walk 3/27,2024-03-27T14:42:08.000,41.98848955,-87.65528432,58,2.2,2.4,2.2,23
1327,Walk 3/27,2024-03-27T14:42:13.000,41.98855316,-87.65531158,58,1.2,1.2,1.2,24
1328,Walk 3/27,2024-03-27T14:42:18.000,41.98864814,-87.65530986,58,1.4,1.4,1.4,24
1329,Walk 3/27,2024-03-27T14:42:23.000,41.98875747,-87.65526407,58,1,1,1,24
1330,Walk 3/27,2024-03-27T14:42:28.000,41.9888509,-87.6552561,58,2.4,3,2.4,24
1331,Walk 3/27,2024-03-27T14:42:33.000,41.98895863,-87.65528377,58,3,4,3,24
1332,Walk 3/27,2024-03-27T14:42:38.000,41.98904972,-87.65530633,58,3,4,3,24
1333,Walk 3/27,2024-03-27T14:42:43.000,41.98912483,-87.65533393,58,2.2,2.4,2.2,24
1334,Walk 3/27,2024-03-27T14:42:48.000,41.98917684,-87.65536774,58,3,4,3,24
1335,Walk 3/27,2024-03-27T14:42:53.000,41.9892349,-87.6553852,58,3,4,3,24
1336,Walk 3/27,2024-03-27T14:42:58.000,41.98930102,-87.65540378,58,2.2,2.4,2.2,24
1337,Walk 3/27,2024-03-27T14:43:03.000,41.98940011,-87.65537589,58,2,2,2,24
1338,Walk 3/27,2024-03-27T14:43:08.000,41.98949149,-87.65535559,58,2,2,2,24
1339,Walk 3/27,2024-03-27T14:43:13.000,41.98958054,-87.65534371,58,1.2,1.2,1.2,24
1340,Walk 3/27,2024-03-27T14:43:18.000,41.98967032,-87.65532465,58,1,1,1,24
1341,Walk 3/27,2024-03-27T14:43:23.000,41.98975483,-87.65532547,58,1.4,1.4,1.4,24
1342,Walk 3/27,2024-03-27T14:43:28.000,41.98983166,-87.65532915,58,3,4,3,24
1343,Walk 3/27,2024-03-27T14:43:33.000,41.98991618,-87.65535352,58,3,4,3,25
1344,Walk 3/27,2024-03-27T14:43:38.000,41.9900141,-87.65535937,57.8,2.2,2.4,2.2,24.2
1345,Walk 3/27,2024-03-27T14:43:43.000,41.99003023,-87.65546658,57.2,2,2,2,24
1346,Walk 3/27,2024-03-27T14:43:48.000,41.99003589,-87.65557462,57,2,2,2,24
1347,Walk 3/27,2024-03-27T14:43:53.000,41.99003999,-87.6556804,57,1,1,1,23.8
1348,Walk 3/27,2024-03-27T14:43:58.000,41.99003796,-87.65575642,57,1.2,1.2,1.2,23
1349,Walk 3/27,2024-03-27T14:44:03.000,41.99004069,-87.65584411,57,1,1,1,23
1350,Walk 3/27,2024-03-27T14:44:08.000,41.99005652,-87.65593075,57,0.6,0.6,0.6,23
1351,Walk 3/27,2024-03-27T14:44:13.000,41.99006824,-87.65601763,57,0.8,0.8,0.8,23
1352,Walk 3/27,2024-03-27T14:44:18.000,41.99007727,-87.65611628,57,1,1,1,23
1353,Walk 3/27,2024-03-27T14:44:23.000,41.99009076,-87.656187,57,0.4,0.4,0.4,23
1354,Walk 3/27,2024-03-27T14:44:28.000,41.99012257,-87.65626016,57,0.6,0.6,0.6,23
1355,Walk 3/27,2024-03-27T14:44:33.000,41.99015002,-87.65635262,57,1.6,1.6,1.6,23.2
1356,Walk 3/27,2024-03-27T14:44:38.000,41.99015303,-87.65643417,56.4,1.4,1.4,1.4,24
1357,Walk 3/27,2024-03-27T14:44:43.000,41.99015067,-87.6565483,56,1.6,1.6,1.6,24
1358,Walk 3/27,2024-03-27T14:44:48.000,41.99014834,-87.65665425,56,1.8,1.8,1.8,24
1359,Walk 3/27,2024-03-27T14:44:53.000,41.99014577,-87.65677074,56,1.4,1.4,1.4,24
1360,Walk 3/27,2024-03-27T14:44:58.000,41.99014074,-87.6568731,56.2,1.2,1.2,1.2,24
1361,Walk 3/27,2024-03-27T14:45:03.000,41.99009547,-87.65696928,56,1.2,1.2,1.2,24
1362,Walk 3/27,2024-03-27T14:45:08.000,41.99013245,-87.65699696,56,2,2,2,24
1363,Walk 3/27,2024-03-27T14:45:13.000,41.99015583,-87.65698111,56,2,2,2,24
1364,Walk 3/27,2024-03-27T14:45:18.000,41.99016926,-87.65705597,56,1.6,1.6,1.6,24.6
1365,Walk 3/27,2024-03-27T14:45:23.000,41.99017415,-87.65714825,56,2,2,2,25
1366,Walk 3/27,2024-03-27T14:45:28.000,41.99016741,-87.65723608,56,1,1,1,25
1367,Walk 3/27,2024-03-27T14:45:33.000,41.99014938,-87.6573226,56,1.2,1.2,1.2,25
1368,Walk 3/27,2024-03-27T14:45:38.000,41.99013038,-87.65744213,56.4,1,1,1,24.8
1369,Walk 3/27,2024-03-27T14:45:43.000,41.99012793,-87.65754541,56,2,2,2,24
1370,Walk 3/27,2024-03-27T14:45:48.000,41.99012617,-87.65763302,56,2,2,2,24
1371,Walk 3/27,2024-03-27T14:45:53.000,41.99012383,-87.65774475,56,2,2,2,24
1372,Walk 3/27,2024-03-27T14:45:58.000,41.99013273,-87.65785137,56,1,1,1,24
1373,Walk 3/27,2024-03-27T14:46:03.000,41.99011814,-87.6579504,56,1.6,1.6,1.6,24
1374,Walk 3/27,2024-03-27T14:46:08.000,41.9901103,-87.65803771,56,2,2,2,24
1375,Walk 3/27,2024-03-27T14:46:13.000,41.99010692,-87.65811155,56,2,2,2,24
1376,Walk 3/27,2024-03-27T14:46:18.000,41.99009675,-87.65820152,56,1.5,,,
1377,Walk 3/27,2024-03-27T14:46:18.000,41.99009995,-87.6582221,,,1.5,1.5,
1378,Walk 3/27,2024-03-27T14:46:18.000,41.99009675,-87.65820152,,,,,24
1379,Walk 3/27,2024-03-27T14:46:23.000,41.99008494,-87.65830891,56,2.5,,,
1380,Walk 3/27,2024-03-27T14:46:23.000,41.99009136,-87.65832634,,,2.75,2.5,24
1381,Walk 3/27,2024-03-27T14:46:28.000,41.99009286,-87.65837223,56,2,,,
1382,Walk 3/27,2024-03-27T14:46:28.000,41.99008788,-87.65835455,,,2,,
1383,Walk 3/27,2024-03-27T14:46:28.000,41.99009286,-87.65837223,,,,2,
1384,Walk 3/27,2024-03-27T14:46:28.000,41.99008788,-87.65835455,,,,,24
1385,Walk 3/27,2024-03-27T14:46:33.000,41.99010225,-87.65847081,56,,,,
1386,Walk 3/27,2024-03-27T14:46:33.000,41.99010185,-87.65844782,,1.8333334,,,
1387,Walk 3/27,2024-03-27T14:46:33.000,41.99010225,-87.65847081,,,1.8333334,,
1388,Walk 3/27,2024-03-27T14:46:33.000,41.99010185,-87.65844782,,,,1.8333334,24
1389,Walk 3/27,2024-03-27T14:46:38.000,41.99009396,-87.65859283,56,,,,
1390,Walk 3/27,2024-03-27T14:46:38.000,41.99010075,-87.65857258,,1.5,,,
1391,Walk 3/27,2024-03-27T14:46:38.000,41.99009396,-87.65859283,,,1.5,,
1392,Walk 3/27,2024-03-27T14:46:38.000,41.99010075,-87.65857258,,,,1.5,
1393,Walk 3/27,2024-03-27T14:46:38.000,41.99009396,-87.65859283,,,,,24
1394,Walk 3/27,2024-03-27T14:46:43.000,41.99009493,-87.65866294,56,2,2,2,24
1395,Walk 3/27,2024-03-27T14:46:48.000,41.99010431,-87.65876882,56,1.4,1.6,1.4,24
1396,Walk 3/27,2024-03-27T14:46:53.000,41.99011363,-87.65887464,56,3,4,3,24
1397,Walk 3/27,2024-03-27T14:46:58.000,41.99012584,-87.65896564,56,2.8,3.6,2.8,24
1398,Walk 3/27,2024-03-27T14:47:03.000,41.99012673,-87.65906391,56,1.4,1.4,1.4,24
1399,Walk 3/27,2024-03-27T14:47:08.000,41.99011606,-87.65913852,56,2.4,2.8,2.4,24
1400,Walk 3/27,2024-03-27T14:47:13.000,41.99011019,-87.65932038,56,2.2,2.4,2.2,24
1401,Walk 3/27,2024-03-27T14:47:18.000,41.9901126,-87.65943874,56,2,2,2,24
1402,Walk 3/27,2024-03-27T14:47:23.000,41.99010805,-87.6595352,56,1,1,1,24
1403,Walk 3/27,2024-03-27T14:47:28.000,41.99011077,-87.65964888,56,1.4,1.4,1.4,24
1404,Walk 3/27,2024-03-27T14:47:33.000,41.99012742,-87.65972693,56,2,2,2,24
1405,Walk 3/27,2024-03-27T14:47:38.000,41.99011663,-87.65982117,56,4.2,5,4.8,24
1406,Walk 3/27,2024-03-27T14:47:43.000,41.9901011,-87.65991781,56,5.2,6.2,6,24
1407,Walk 3/27,2024-03-27T14:47:48.000,41.99011348,-87.66000904,56,3.4,4.4,3.6,24
1408,Walk 3/27,2024-03-27T14:47:53.000,41.99010359,-87.66010902,56,1.4,1.4,1.4,24
1409,Walk 3/27,2024-03-27T14:47:58.000,41.99010429,-87.66020416,56,2,2.2,2,24
1410,Walk 3/27,2024-03-27T14:48:03.000,41.99016454,-87.66022064,56,1.8,2,1.8,24
1411,Walk 3/27,2024-03-27T14:48:08.000,41.99026068,-87.66022863,56,3,4,3,24
1412,Walk 3/27,2024-03-27T14:48:13.000,41.990319,-87.66024939,56,2,2,2,24
1413,Walk 3/27,2024-03-27T14:48:18.000,41.99036989,-87.66025207,56,1.8,1.8,1.8,24
1414,Walk 3/27,2024-03-27T14:48:23.000,41.99043124,-87.66025844,56,2,2,2,24
1415,Walk 3/27,2024-03-27T14:48:28.000,41.99051349,-87.6602762,56,2.6,3.2,2.6,24
1416,Walk 3/27,2024-03-27T14:48:33.000,41.99060648,-87.66028801,56,2.8,3.6,2.8,24
1417,Walk 3/27,2024-03-27T14:48:38.000,41.99069811,-87.66027596,56,2,2,2,24
1418,Walk 3/27,2024-03-27T14:48:43.000,41.99077993,-87.66025598,56,1.6,1.6,1.6,24
1419,Walk 3/27,2024-03-27T14:48:48.000,41.99085608,-87.66028837,56,2,2,2,24
1420,Walk 3/27,2024-03-27T14:48:53.000,41.99093799,-87.66031727,56,1.6,1.6,1.6,24
1421,Walk 3/27,2024-03-27T14:48:58.000,41.99101238,-87.66037733,56,0,0,0,24
1422,Walk 3/27,2024-03-27T14:49:03.000,41.99108983,-87.66038186,56,0.8,0.8,0.8,24
1423,Walk 3/27,2024-03-27T14:49:08.000,41.99115978,-87.66038422,56,0.2,0.2,0.2,24
1424,Walk 3/27,2024-03-27T14:49:13.000,41.99122549,-87.66038645,56,1,1,1,24
1425,Walk 3/27,2024-03-27T14:49:18.000,41.99130163,-87.66038902,56,1.4,1.4,1.4,24
1426,Walk 3/27,2024-03-27T14:49:23.000,41.99137775,-87.66039187,56,2,2,2,24
1427,Walk 3/27,2024-03-27T14:49:28.000,41.99145549,-87.66036658,56,2.4,2.8,2.4,24
1428,Walk 3/27,2024-03-27T14:49:33.000,41.99152257,-87.66027239,56,3,4,3,24
1429,Walk 3/27,2024-03-27T14:49:38.000,41.99149836,-87.66018609,56,2.8,3.6,2.8,24.2
1430,Walk 3/27,2024-03-27T14:49:43.000,41.99149751,-87.66011446,56,2,2,2,25
1431,Walk 3/27,2024-03-27T14:49:48.000,41.99148124,-87.66010047,56,2,2,2,25.6
1432,Walk 3/27,2024-03-27T14:49:53.000,41.99148077,-87.66006475,56,1.6,1.6,1.6,26.4
1433,Walk 3/27,2024-03-27T14:49:58.000,41.99146235,-87.66001897,56,1,1,1,27
1434,Walk 3/27,2024-03-27T14:50:03.000,41.99126783,-87.66000719,56,0.6,0.6,0.6,28
1435,Walk 3/27,2024-03-27T14:50:08.000,41.99117466,-87.6598985,56,0,0,0,28
1436,Walk 3/27,2024-03-27T14:50:13.000,41.9911257,-87.65986266,56,0,0,0,28
1437,Walk 3/27,2024-03-27T14:50:18.000,41.99108689,-87.65985404,56,0,0,0,28
1438,Walk 3/27,2024-03-27T14:50:23.000,41.99103246,-87.65981162,57,0,0,0,28.6
1439,Walk 3/27,2024-03-27T14:50:28.000,41.99098553,-87.65979594,57,0,0,0,29
1440,Walk 3/27,2024-03-27T14:50:33.000,41.99096813,-87.65976008,57,0,0,0,29
1441,Walk 3/27,2024-03-27T14:50:38.000,41.9909539,-87.65976985,57,0,0,0,29.6
1442,Walk 3/27,2024-03-27T14:50:43.000,41.99098415,-87.65985863,57,0,0,0,30
1443,Walk 3/27,2024-03-27T14:50:48.000,41.99094053,-87.65981898,57,0,0,0,30.6
1444,Walk 3/27,2024-03-27T14:50:53.000,41.99099442,-87.65981364,57,0.4,0.4,0.4,31.6
1445,Walk 3/27,2024-03-27T14:50:58.000,41.99098373,-87.65955093,57,1,1,1,32.2
1446,Walk 3/27,2024-03-27T14:51:03.000,41.9910847,-87.65954397,57,0,0,0,33.4
1447,Walk 3/27,2024-03-27T14:51:08.000,41.99107597,-87.65953454,57,0,0,0,34.6
1448,Walk 3/27,2024-03-27T14:51:13.000,41.99107688,-87.65951863,57.4,0,0,,
1449,Walk 3/27,2024-03-27T14:51:13.000,41.9910786,-87.65952437,,,,0,35.6
1450,Walk 3/27,2024-03-27T14:51:18.000,41.991032,-87.65951365,58,0,0,0,36
1451,Walk 3/27,2024-03-27T14:51:23.000,41.99102747,-87.65943257,58,0,0,0,36.4
1452,Walk 3/27,2024-03-27T14:51:28.000,41.99102825,-87.65943144,58,0,0,0,37
1453,Walk 3/27,2024-03-27T14:51:33.000,41.99102825,-87.65943144,58,0,0,0,37
1454,Walk 3/27,2024-03-27T14:51:38.000,41.99102825,-87.65943144,58,0,0,0,37
1455,Walk 3/27,2024-03-27T14:51:43.000,41.99102175,-87.65937282,58,0,0,0,37
1456,Walk 3/27,2024-03-27T14:51:48.000,41.9913099,-87.65975645,58,0,0,0,37
1457,Walk 3/27,2024-03-27T14:51:53.000,41.9913099,-87.65975645,58,0,0,0,37
1458,Walk 3/27,2024-03-27T14:51:58.000,41.9913099,-87.65975645,58,0,0,0,37
1459,Walk 3/27,2024-03-27T14:52:03.000,41.9913099,-87.65975645,58,0,0,0,37
1460,Walk 3/27,2024-03-27T14:52:08.000,41.99131074,-87.65979688,58,0,0,0,37
1461,Walk 3/27,2024-03-27T14:52:13.000,41.9913256,-87.65980232,58,0,0,0,37
1462,Walk 3/27,2024-03-27T14:52:18.000,41.99133768,-87.65979994,58,0,0,0,37
1463,Walk 3/27,2024-03-27T14:52:23.000,41.9831,-87.65188,59,0,0,0,37
1464,Walk 3/27,2024-03-27T14:52:28.000,41.9831,-87.65188,59,0,0,0,37
1465,Walk 3/27,2024-03-27T14:52:33.000,41.9831,-87.65188,59,0,0,0,37
1466,Walk 3/27,2024-03-27T14:52:38.000,41.9831,-87.65188,59,0,0,0,37
1467,Walk 3/27,2024-03-27T14:52:43.000,41.9831,-87.65188,59,0,0,0,37
1468,Walk 3/27,2024-03-27T14:52:48.000,41.9831,-87.65188,59,0,0,0,37
1469,Walk 3/27,2024-03-27T14:52:53.000,41.9831,-87.65188,59,0,0,0,37
1470,Walk 3/27,2024-03-27T14:52:58.000,41.9831,-87.65188,59,0,0,0,37
1471,Walk 3/27,2024-03-27T14:53:03.000,41.9831,-87.65188,59,0,0,0,37
1472,Walk 3/27,2024-03-27T14:53:08.000,41.9831,-87.65188,59,0,0,0,37
1473,Walk 3/27,2024-03-27T14:53:13.000,41.9831,-87.65188,59,0,0,0,37
1474,Walk 3/27,2024-03-27T14:53:18.000,41.9831,-87.65188,59.4,0,0,0,37
1475,Walk 3/27,2024-03-27T14:53:23.000,41.9831,-87.65188,60,0,0,0,37
1476,Walk 3/27,2024-03-27T14:53:28.000,41.9831,-87.65188,60,0,0,0,37
1477,Walk 3/27,2024-03-27T14:53:33.000,41.9831,-87.65188,60,0,0,0,37
1478,Walk 3/27,2024-03-27T14:53:38.000,41.9831,-87.65188,60,0,0,0,37
1479,Walk 3/27,2024-03-27T14:53:43.000,41.9831,-87.65188,60,0,0,0,37
1480,Walk 3/27,2024-03-27T14:53:48.000,41.9831,-87.65188,60,0,0,0,37
1481,Walk 3/27,2024-03-27T14:53:53.000,41.9831,-87.65188,60,0,0,0,37
1482,Walk 3/27,2024-03-27T14:53:58.000,41.9831,-87.65188,60,0,0,0,37
1483,Walk 3/27,2024-03-27T14:54:03.000,41.9831,-87.65188,60,0,0,0,37
1484,Walk 3/27,2024-03-27T14:54:08.000,41.9831,-87.65188,60,0,0,0,37
1485,Walk 3/27,2024-03-27T14:54:13.000,41.9831,-87.65188,60,0,0,0,37
1486,Walk 3/27,2024-03-27T14:54:18.000,41.9831,-87.65188,60.2,0,0,0,37
1487,Walk 3/27,2024-03-27T14:54:23.000,41.9831,-87.65188,61,0,0,0,37
1488,Walk 3/27,2024-03-27T14:54:28.000,41.9831,-87.65188,61,0,0,0,37
1489,Walk 3/27,2024-03-27T14:54:33.000,41.9831,-87.65188,61,0,0,0,37
1490,Walk 3/27,2024-03-27T14:54:38.000,41.9831,-87.65188,61,0,0,0,37
1491,Walk 3/27,2024-03-27T14:54:43.000,41.9831,-87.65188,61,0,0,0,37
